 &plot nbnd=  40, nks=   151 /
   -0.598   -0.468    4.031    4.106    5.858    6.379    6.538    6.614    6.900    6.957
    7.800    8.198    8.241    8.932    9.058    9.578    9.677   10.307   11.479   11.561
   13.164   13.266   13.384   13.827   14.500   14.997   15.729   16.689   17.080   17.379
            0.416667  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.663   -1.880
   -0.583   -0.473    4.011    4.071    5.932    6.358    6.544    6.608    6.909    6.959
    7.831    8.200    8.293    8.945    9.066    9.492    9.729   10.260   11.489   11.550
   13.172   13.316   13.362   13.788   14.557   15.033   15.783   16.598   17.079   17.325
            0.433333  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.594   -1.966
   -0.569   -0.479    3.994    4.042    5.999    6.335    6.550    6.601    6.918    6.959
    7.864    8.160    8.396    8.955    9.071    9.394    9.782   10.211   11.498   11.545
   13.184   13.341   13.365   13.744   14.626   15.052   15.841   16.504   17.081   17.276
            0.450000  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.523   -2.052
   -0.555   -0.487    3.983    4.018    6.059    6.308    6.557    6.595    6.926    6.958
    7.898    8.121    8.504    8.960    9.074    9.292    9.836   10.159   11.508   11.542
   13.198   13.319   13.414   13.699   14.701   15.050   15.905   16.411   17.088   17.233
            0.466667  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.450   -2.135
   -0.541   -0.496    3.976    3.999    6.114    6.278    6.563    6.589    6.933    6.955
    7.933    8.082    8.616    8.951    9.076    9.195    9.890   10.107   11.517   11.539
   13.215   13.297   13.462   13.653   14.780   15.027   15.976   16.317   17.100   17.196
            0.483333  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.374   -2.217
   -0.528   -0.506    3.974    3.985    6.162    6.244    6.570    6.582    6.940    6.951
    7.969    8.043    8.728    8.913    9.079    9.123    9.945   10.053   11.525   11.536
   13.234   13.275   13.510   13.605   14.856   14.985   16.054   16.226   17.116   17.164
            0.500000  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.297   -2.297
   -0.516   -0.516    3.977    3.977    6.205    6.205    6.576    6.576    6.946    6.946
    8.006    8.006    8.833    8.833    9.089    9.089    9.999    9.999   11.531   11.531
   13.254   13.254   13.558   13.558   14.926   14.926   16.138   16.138   17.137   17.137
            0.483333  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.374   -2.217
   -0.528   -0.506    3.974    3.985    6.162    6.244    6.570    6.582    6.940    6.951
    7.969    8.043    8.728    8.913    9.079    9.123    9.945   10.053   11.525   11.536
   13.234   13.275   13.510   13.605   14.856   14.985   16.054   16.226   17.116   17.164
            0.466667  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.450   -2.135
   -0.541   -0.496    3.976    3.999    6.114    6.278    6.563    6.589    6.933    6.955
    7.933    8.082    8.616    8.951    9.076    9.195    9.890   10.107   11.517   11.539
   13.215   13.297   13.462   13.653   14.780   15.027   15.976   16.317   17.100   17.196
            0.450000  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.523   -2.052
   -0.555   -0.487    3.983    4.018    6.059    6.308    6.557    6.595    6.926    6.958
    7.898    8.121    8.504    8.960    9.074    9.292    9.836   10.159   11.508   11.542
   13.198   13.319   13.414   13.699   14.701   15.050   15.905   16.411   17.088   17.233
            0.433333  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.594   -1.966
   -0.569   -0.479    3.994    4.042    5.999    6.335    6.550    6.601    6.918    6.959
    7.864    8.160    8.396    8.955    9.071    9.394    9.782   10.211   11.498   11.545
   13.184   13.341   13.365   13.744   14.626   15.052   15.841   16.504   17.081   17.276
            0.416667  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.663   -1.880
   -0.583   -0.473    4.011    4.071    5.932    6.358    6.544    6.608    6.909    6.959
    7.831    8.200    8.293    8.945    9.066    9.492    9.729   10.260   11.489   11.550
   13.172   13.316   13.362   13.788   14.557   15.033   15.783   16.598   17.079   17.325
            0.400000  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.729   -1.792
   -0.598   -0.468    4.031    4.106    5.858    6.379    6.538    6.614    6.900    6.957
    7.800    8.198    8.241    8.932    9.058    9.578    9.677   10.307   11.479   11.561
   13.164   13.266   13.384   13.827   14.500   14.997   15.729   16.689   17.080   17.379
            0.383333  0.000000  0.000000
  -75.604  -75.604  -41.741  -41.741  -41.724  -41.724  -41.705  -41.705   -2.793   -1.702
